appName,userName,reviews,rating,at,category
"CamScanner - PDF scanner, QR",Heilin Heilin,Sangat membantu dalam membuat tugas menjadi file yang lebih praktis,4,2024-10-15 10:38:10,Productivity
"CamScanner - PDF scanner, QR",Mohamad Yusuf,Terimakasih mempermudah pekerjaan,5,2024-10-15 09:49:31,Productivity
"CamScanner - PDF scanner, QR",iik nurhikmah,Cool,5,2024-10-15 09:34:49,Productivity
"CamScanner - PDF scanner, QR",Purnomo Hari,aplikasi scan okay,5,2024-10-15 09:27:30,Productivity
"CamScanner - PDF scanner, QR",Sule Taccy,Mantap,5,2024-10-15 08:42:18,Productivity
"CamScanner - PDF scanner, QR",zaldybimanyu moch,Spesial,5,2024-10-15 08:34:21,Productivity
"CamScanner - PDF scanner, QR",dadan nugraha,Bagus,5,2024-10-15 08:32:45,Productivity
"CamScanner - PDF scanner, QR",Lalu Nasroen Fadly,Simple dan komplit kebutuhan sehari hari,5,2024-10-14 23:01:48,Productivity
"CamScanner - PDF scanner, QR",Asmoro Budi315,nice aplikasi,5,2024-10-14 21:59:45,Productivity
"CamScanner - PDF scanner, QR",Rufinus Sugiyantoro,Bagus,5,2024-10-14 21:38:34,Productivity
"CamScanner - PDF scanner, QR",Boni Sroyer 2002,Cara hilangkan suara kamera nya,5,2024-10-14 20:39:06,Productivity
"CamScanner - PDF scanner, QR",Rifki Yusnan,"make ini dari zaman sekolah dulu. awal-awal dulu, gacor banget asli. sekarang? terlalu banyak iklan, durasinya juga pada cukup lama. tolong dipertimbangkan kembali ya perkara ""iklan"" :) malah jadi downgrade sih :)",1,2024-10-14 20:05:39,Productivity
"CamScanner - PDF scanner, QR",izzatul mufti,Sangat membantu,5,2024-10-14 19:41:01,Productivity
"CamScanner - PDF scanner, QR",chica soetadjat,Mudah digunakan,5,2024-10-14 18:23:13,Productivity
"CamScanner - PDF scanner, QR",Kurnia Oca,Ok mntap,5,2024-10-14 18:20:00,Productivity
"CamScanner - PDF scanner, QR",Esther Riana,Tulisan jelas,5,2024-10-14 14:41:54,Productivity
"CamScanner - PDF scanner, QR",Imel Angelina,terimakasih untuk aplikasi yg begitu akurat dan canggih sehingga bisa membantu segala urusan yg amat sulit,5,2024-10-14 14:06:39,Productivity
"CamScanner - PDF scanner, QR",Aji Supran,Keren,5,2024-10-14 13:46:17,Productivity
"CamScanner - PDF scanner, QR",Nisatul Aisyah,sangat membantu,5,2024-10-14 13:38:44,Productivity
"CamScanner - PDF scanner, QR",SAIPUL BAHRI,Bagus,5,2024-10-14 13:14:46,Productivity
"CamScanner - PDF scanner, QR",Andriawan mujadit akbar An,Op,5,2024-10-14 12:10:49,Productivity
"CamScanner - PDF scanner, QR",Raja Tidur,Bermanfaat,5,2024-10-14 12:00:35,Productivity
"CamScanner - PDF scanner, QR",Shazfa Pasaribu,Nice,4,2024-10-14 11:25:42,Productivity
"CamScanner - PDF scanner, QR",Jericho Sapeciro,Bagus,4,2024-10-14 11:10:07,Productivity
"CamScanner - PDF scanner, QR",pungu hombing,update,5,2024-10-14 10:38:10,Productivity
"CamScanner - PDF scanner, QR",Bambang Gunawan,Aplikasi yang sangat bagus dan berguna..,5,2024-10-14 10:18:00,Productivity
"CamScanner - PDF scanner, QR",Kholis Mardy,Ok,5,2024-10-14 10:08:53,Productivity
"CamScanner - PDF scanner, QR",hendy Decka,Sangat membantu,5,2024-10-14 09:58:51,Productivity
